# Chunk-averaged data for fix densityRegions2 and group drug
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
100000 50 350.00000000000006
  38 0.75 24.1 0.029455
  39 0.77 25.65 0.0313494
  40 0.79 25.875 0.0316244
  41 0.81 22.5625 0.0275759
  42 0.83 22.8875 0.0279731
  43 0.85 17.875 0.0218468
  44 0.87 23.9625 0.029287
  45 0.89 21.5 0.0262773
  46 0.91 23.55 0.0287828
  47 0.93 23.625 0.0288745
  48 0.95 12.0625 0.0147428
  49 0.97 1.9 0.00232218
  50 0.99 1.125 0.00137498
8300000 50 350
  1 0.01 0.7625 0.000931928
  2 0.03 0.675 0.000824985
  3 0.05 0.75 0.00091665
  4 0.07 0.9375 0.00114581
  5 0.09 0.8 0.00097776
  6 0.11 0.9375 0.00114581
  7 0.13 0.8375 0.00102359
  8 0.15 1.0875 0.00132914
  9 0.17 1.1 0.00134442
  10 0.19 1.15 0.00140553
  11 0.21 0.75 0.00091665
  12 0.23 0.925 0.00113054
  13 0.25 0.875 0.00106943
  14 0.27 0.9625 0.00117637
  15 0.29 1.05 0.00128331
  16 0.31 0.9875 0.00120692
  17 0.33 1.0375 0.00126803
  18 0.35 0.8875 0.0010847
  19 0.37 0.9125 0.00111526
  20 0.39 0.9125 0.00111526
  21 0.41 0.9 0.00109998
  22 0.43 1.05 0.00128331
  23 0.45 0.75 0.00091665
  24 0.47 0.6625 0.000809708
  25 0.49 0.75 0.00091665
  26 0.51 0.8625 0.00105415
  27 0.53 0.8375 0.00102359
  28 0.55 0.85 0.00103887
  29 0.57 0.95 0.00116109
  30 0.59 0.925 0.00113054
  31 0.61 0.7875 0.000962483
  32 0.63 0.8375 0.00102359
  33 0.65 1.0625 0.00129859
  34 0.67 6.4125 0.00783736
  35 0.69 20.4125 0.0249482
  36 0.71 25 0.030555
  37 0.73 26.85 0.0328161
  38 0.75 22.7125 0.0277592
  39 0.77 24.3 0.0296995
  40 0.79 26.275 0.0321133
  41 0.81 24.0875 0.0294398
  42 0.83 23.3875 0.0285842
  43 0.85 19.15 0.0234051
  44 0.87 20.0875 0.024551
  45 0.89 22.8625 0.0279426
  46 0.91 23.65 0.028905
  47 0.93 21.1875 0.0258954
  48 0.95 11.15 0.0136275
  49 0.97 2.15 0.00262773
  50 0.99 0.7625 0.000931928
8400000 50 350
  1 0.01 0.8125 0.000993038
  2 0.03 0.95 0.00116109
  3 0.05 0.7875 0.000962483
  4 0.07 0.725 0.000886095
  5 0.09 0.975 0.00119165
  6 0.11 1.05 0.00128331
  7 0.13 0.8 0.00097776
  8 0.15 1.075 0.00131387
  9 0.17 0.9875 0.00120692
  10 0.19 0.975 0.00119165
  11 0.21 0.975 0.00119165
  12 0.23 0.9375 0.00114581
  13 0.25 0.9375 0.00114581
  14 0.27 0.9375 0.00114581
  15 0.29 1.125 0.00137498
  16 0.31 1.1625 0.00142081
  17 0.33 0.975 0.00119165
  18 0.35 0.7875 0.000962483
  19 0.37 1.0125 0.00123748
  20 0.39 0.8375 0.00102359
  21 0.41 0.75 0.00091665
  22 0.43 0.85 0.00103887
  23 0.45 0.725 0.000886095
  24 0.47 1.0375 0.00126803
  25 0.49 1.0875 0.00132914
  26 0.51 1.3375 0.00163469
  27 0.53 1.0875 0.00132914
  28 0.55 1.2125 0.00148192
  29 0.57 1.0625 0.00129859
  30 0.59 1.1125 0.0013597
  31 0.61 1 0.0012222
  32 0.63 1 0.0012222
  33 0.65 1.525 0.00186386
  34 0.67 8.125 0.00993038
  35 0.69 22.375 0.0273467
  36 0.71 24.8 0.0303106
  37 0.73 24.175 0.0295467
  38 0.75 23.225 0.0283856
  39 0.77 23.025 0.0281412
  40 0.79 24.7 0.0301884
  41 0.81 23.45 0.0286606
  42 0.83 21.55 0.0263384
  43 0.85 17.8625 0.0218316
  44 0.87 18.9 0.0230996
  45 0.89 23.175 0.0283245
  46 0.91 21.675 0.0264912
  47 0.93 23.4 0.0285995
  48 0.95 13.8375 0.0169122
  49 0.97 2.1375 0.00261245
  50 0.99 0.975 0.00119165
8500000 50 349.99999999999994
  1 0.01 0.7875 0.000962483
  2 0.03 1 0.0012222
  3 0.05 1.0375 0.00126803
  4 0.07 0.8125 0.000993038
  5 0.09 0.9375 0.00114581
  6 0.11 0.9375 0.00114581
  7 0.13 0.9625 0.00117637
  8 0.15 1.0125 0.00123748
  9 0.17 0.95 0.00116109
  10 0.19 0.875 0.00106943
  11 0.21 0.9625 0.00117637
  12 0.23 0.95 0.00116109
  13 0.25 1.025 0.00125276
  14 0.27 0.9375 0.00114581
  15 0.29 0.975 0.00119165
  16 0.31 0.8 0.00097776
  17 0.33 1.025 0.00125276
  18 0.35 0.825 0.00100832
  19 0.37 1 0.0012222
  20 0.39 1.0375 0.00126803
  21 0.41 1.175 0.00143609
  22 0.43 1.2625 0.00154303
  23 0.45 1.1375 0.00139025
  24 0.47 1.1625 0.00142081
  25 0.49 1.1 0.00134442
  26 0.51 1.2875 0.00157358
  27 0.53 1.1625 0.00142081
  28 0.55 1.1 0.00134442
  29 0.57 1.05 0.00128331
  30 0.59 1.0625 0.00129859
  31 0.61 1.125 0.00137498
  32 0.63 1.0375 0.00126803
  33 0.65 1.075 0.00131387
  34 0.67 5.95 0.00727209
  35 0.69 19.6875 0.0240621
  36 0.71 24.25 0.0296384
  37 0.73 23.8 0.0290884
  38 0.75 23.9625 0.029287
  39 0.77 22.45 0.0274384
  40 0.79 19.2125 0.0234815
  41 0.81 22.4625 0.0274537
  42 0.83 22.3375 0.0273009
  43 0.85 22.4375 0.0274231
  44 0.87 23.8625 0.0291648
  45 0.89 23.2625 0.0284314
  46 0.91 22.2 0.0271329
  47 0.93 24.0625 0.0294092
  48 0.95 13.1875 0.0161178
  49 0.97 2.5125 0.00307078
  50 0.99 0.775 0.000947205
8600000 50 350
  1 0.01 0.6625 0.000809708
  2 0.03 0.675 0.000824985
  3 0.05 0.7375 0.000901373
  4 0.07 0.6125 0.000748598
  5 0.09 0.7375 0.000901373
  6 0.11 0.85 0.00103887
  7 0.13 0.875 0.00106943
  8 0.15 0.6625 0.000809708
  9 0.17 0.975 0.00119165
  10 0.19 0.825 0.00100832
  11 0.21 0.775 0.000947205
  12 0.23 0.9125 0.00111526
  13 0.25 0.7125 0.000870818
  14 0.27 0.8375 0.00102359
  15 0.29 0.7125 0.000870818
  16 0.31 0.775 0.000947205
  17 0.33 0.7625 0.000931928
  18 0.35 0.9125 0.00111526
  19 0.37 0.675 0.000824985
  20 0.39 0.7125 0.000870818
  21 0.41 0.9125 0.00111526
  22 0.43 0.725 0.000886095
  23 0.45 0.8625 0.00105415
  24 0.47 0.9625 0.00117637
  25 0.49 1.025 0.00125276
  26 0.51 0.95 0.00116109
  27 0.53 0.9125 0.00111526
  28 0.55 0.9375 0.00114581
  29 0.57 0.925 0.00113054
  30 0.59 0.775 0.000947205
  31 0.61 0.875 0.00106943
  32 0.63 0.95 0.00116109
  33 0.65 1.075 0.00131387
  34 0.67 4.7375 0.00579018
  35 0.69 18.025 0.0220302
  36 0.71 26.65 0.0325716
  37 0.73 25.375 0.0310133
  38 0.75 25.8125 0.0315481
  39 0.77 23.9625 0.029287
  40 0.79 19.9 0.0243218
  41 0.81 21.2 0.0259107
  42 0.83 23.35 0.0285384
  43 0.85 23.175 0.0283245
  44 0.87 25.4625 0.0311203
  45 0.89 23.2625 0.0284314
  46 0.91 23.6375 0.0288898
  47 0.93 24.0625 0.0294092
  48 0.95 11.275 0.0137803
  49 0.97 2.0375 0.00249023
  50 0.99 0.7875 0.000962483
8700000 50 349.99999999999994
  1 0.01 0.9375 0.00114581
  2 0.03 0.775 0.000947205
  3 0.05 0.6375 0.000779153
  4 0.07 0.725 0.000886095
  5 0.09 0.925 0.00113054
  6 0.11 0.925 0.00113054
  7 0.13 0.7125 0.000870818
  8 0.15 0.9 0.00109998
  9 0.17 0.6875 0.000840263
  10 0.19 0.7 0.00085554
  11 0.21 0.8375 0.00102359
  12 0.23 0.5625 0.000687488
  13 0.25 0.675 0.000824985
  14 0.27 0.6375 0.000779153
  15 0.29 0.625 0.000763875
  16 0.31 0.5875 0.000718043
  17 0.33 0.5875 0.000718043
  18 0.35 0.675 0.000824985
  19 0.37 0.775 0.000947205
  20 0.39 0.5 0.0006111
  21 0.41 0.575 0.000702765
  22 0.43 0.725 0.000886095
  23 0.45 0.725 0.000886095
  24 0.47 0.4375 0.000534713
  25 0.49 0.7875 0.000962483
  26 0.51 0.625 0.000763875
  27 0.53 0.625 0.000763875
  28 0.55 0.5875 0.000718043
  29 0.57 0.4875 0.000595823
  30 0.59 0.775 0.000947205
  31 0.61 0.5375 0.000656933
  32 0.63 0.6375 0.000779153
  33 0.65 0.625 0.000763875
  34 0.67 4.625 0.00565268
  35 0.69 17.525 0.0214191
  36 0.71 24.6625 0.0301425
  37 0.73 23.8625 0.0291648
  38 0.75 25.175 0.0307689
  39 0.77 25.1375 0.0307231
  40 0.79 25.2 0.0307995
  41 0.81 24.8125 0.0303259
  42 0.83 25.6875 0.0313953
  43 0.85 21.4125 0.0261704
  44 0.87 20.625 0.0252079
  45 0.89 24.3375 0.0297453
  46 0.91 24.55 0.030005
  47 0.93 24.075 0.0294245
  48 0.95 12.8125 0.0156594
  49 0.97 2.1625 0.00264301
  50 0.99 0.8 0.00097776
8800000 50 349.99999999999994
  1 0.01 1.1125 0.0013597
  2 0.03 0.95 0.00116109
  3 0.05 0.6375 0.000779153
  4 0.07 0.9 0.00109998
  5 0.09 0.9375 0.00114581
  6 0.11 0.9375 0.00114581
  7 0.13 0.9 0.00109998
  8 0.15 0.9 0.00109998
  9 0.17 0.975 0.00119165
  10 0.19 0.8875 0.0010847
  11 0.21 0.85 0.00103887
  12 0.23 0.8125 0.000993038
  13 0.25 1.1375 0.00139025
  14 0.27 0.8125 0.000993038
  15 0.29 0.85 0.00103887
  16 0.31 0.9 0.00109998
  17 0.33 0.7375 0.000901373
  18 0.35 0.6875 0.000840263
  19 0.37 0.65 0.00079443
  20 0.39 0.7 0.00085554
  21 0.41 0.5375 0.000656933
  22 0.43 0.875 0.00106943
  23 0.45 0.8375 0.00102359
  24 0.47 0.55 0.00067221
  25 0.49 0.6125 0.000748598
  26 0.51 0.825 0.00100832
  27 0.53 0.8 0.00097776
  28 0.55 0.5625 0.000687488
  29 0.57 0.7125 0.000870818
  30 0.59 0.6875 0.000840263
  31 0.61 0.7875 0.000962483
  32 0.63 0.9125 0.00111526
  33 0.65 1.0625 0.00129859
  34 0.67 5.5625 0.00679849
  35 0.69 18.9625 0.023176
  36 0.71 21.6 0.0263995
  37 0.73 22.4625 0.0274537
  38 0.75 22.1875 0.0271176
  39 0.77 24.5625 0.0300203
  40 0.79 26.0875 0.0318842
  41 0.81 24.7 0.0301884
  42 0.83 24.5125 0.0299592
  43 0.85 22.1375 0.0270565
  44 0.87 23.6125 0.0288592
  45 0.89 23.2375 0.0284009
  46 0.91 23.9375 0.0292564
  47 0.93 23.4 0.0285995
  48 0.95 12.6375 0.0154456
  49 0.97 2.4 0.00293328
  50 0.99 0.9625 0.00117637
8900000 50 350
  1 0.01 1.4 0.00171108
  2 0.03 1.3375 0.00163469
  3 0.05 0.8875 0.0010847
  4 0.07 0.775 0.000947205
  5 0.09 0.775 0.000947205
  6 0.11 0.5625 0.000687488
  7 0.13 0.65 0.00079443
  8 0.15 0.675 0.000824985
  9 0.17 0.6875 0.000840263
  10 0.19 0.8125 0.000993038
  11 0.21 0.7625 0.000931928
  12 0.23 0.65 0.00079443
  13 0.25 0.8875 0.0010847
  14 0.27 0.6625 0.000809708
  15 0.29 0.6875 0.000840263
  16 0.31 0.8875 0.0010847
  17 0.33 0.8625 0.00105415
  18 0.35 0.75 0.00091665
  19 0.37 0.825 0.00100832
  20 0.39 0.6625 0.000809708
  21 0.41 0.7875 0.000962483
  22 0.43 0.75 0.00091665
  23 0.45 0.9 0.00109998
  24 0.47 0.675 0.000824985
  25 0.49 0.6375 0.000779153
  26 0.51 0.6625 0.000809708
  27 0.53 0.8125 0.000993038
  28 0.55 0.825 0.00100832
  29 0.57 0.7 0.00085554
  30 0.59 0.6625 0.000809708
  31 0.61 0.6875 0.000840263
  32 0.63 0.8875 0.0010847
  33 0.65 0.8 0.00097776
  34 0.67 4.4375 0.00542352
  35 0.69 19.2375 0.0235121
  36 0.71 24 0.0293328
  37 0.73 23.7375 0.029012
  38 0.75 25.0625 0.0306314
  39 0.77 26.1125 0.0319147
  40 0.79 25.575 0.0312578
  41 0.81 21.7875 0.0266287
  42 0.83 21.375 0.0261245
  43 0.85 22.2 0.0271329
  44 0.87 21.725 0.0265523
  45 0.89 26.1875 0.0320064
  46 0.91 25.4125 0.0310592
  47 0.93 22.3375 0.0273009
  48 0.95 11.9 0.0145442
  49 0.97 1.9875 0.00242912
  50 0.99 0.9375 0.00114581
9000000 50 349.99999999999994
  1 0.01 0.75 0.00091665
  2 0.03 0.5625 0.000687488
  3 0.05 0.6625 0.000809708
  4 0.07 0.6125 0.000748598
  5 0.09 0.6125 0.000748598
  6 0.11 0.725 0.000886095
  7 0.13 0.6875 0.000840263
  8 0.15 0.6625 0.000809708
  9 0.17 0.6375 0.000779153
  10 0.19 0.55 0.00067221
  11 0.21 0.6625 0.000809708
  12 0.23 0.675 0.000824985
  13 0.25 0.6 0.00073332
  14 0.27 0.75 0.00091665
  15 0.29 0.85 0.00103887
  16 0.31 0.625 0.000763875
  17 0.33 0.7875 0.000962483
  18 0.35 0.95 0.00116109
  19 0.37 0.85 0.00103887
  20 0.39 0.5875 0.000718043
  21 0.41 0.775 0.000947205
  22 0.43 0.7875 0.000962483
  23 0.45 0.6625 0.000809708
  24 0.47 0.5125 0.000626378
  25 0.49 0.5875 0.000718043
  26 0.51 0.4875 0.000595823
  27 0.53 0.6125 0.000748598
  28 0.55 0.7625 0.000931928
  29 0.57 0.725 0.000886095
  30 0.59 0.6375 0.000779153
  31 0.61 0.8375 0.00102359
  32 0.63 0.775 0.000947205
  33 0.65 1 0.0012222
  34 0.67 5.1625 0.00630961
  35 0.69 20.7625 0.0253759
  36 0.71 24.7625 0.0302647
  37 0.73 23.9 0.0292106
  38 0.75 24.05 0.0293939
  39 0.77 22.9 0.0279884
  40 0.79 21.075 0.0257579
  41 0.81 21.9375 0.026812
  42 0.83 23.8 0.0290884
  43 0.85 25.4125 0.0310592
  44 0.87 24.725 0.0302189
  45 0.89 23.825 0.0291189
  46 0.91 24.9625 0.0305092
  47 0.93 24.275 0.0296689
  48 0.95 12.8 0.0156442
  49 0.97 1.85 0.00226107
  50 0.99 0.8375 0.00102359
9100000 50 350
  1 0.01 0.5125 0.000626378
  2 0.03 0.4375 0.000534713
  3 0.05 0.6625 0.000809708
  4 0.07 0.7125 0.000870818
  5 0.09 0.625 0.000763875
  6 0.11 0.6875 0.000840263
  7 0.13 0.5625 0.000687488
  8 0.15 0.65 0.00079443
  9 0.17 0.525 0.000641655
  10 0.19 0.725 0.000886095
  11 0.21 0.5 0.0006111
  12 0.23 0.6125 0.000748598
  13 0.25 0.6875 0.000840263
  14 0.27 0.575 0.000702765
  15 0.29 0.625 0.000763875
  16 0.31 0.5375 0.000656933
  17 0.33 0.7125 0.000870818
  18 0.35 0.85 0.00103887
  19 0.37 0.825 0.00100832
  20 0.39 1.0125 0.00123748
  21 0.41 0.8625 0.00105415
  22 0.43 0.7125 0.000870818
  23 0.45 0.7125 0.000870818
  24 0.47 0.6 0.00073332
  25 0.49 0.6625 0.000809708
  26 0.51 0.75 0.00091665
  27 0.53 0.6 0.00073332
  28 0.55 0.6625 0.000809708
  29 0.57 0.8 0.00097776
  30 0.59 0.9125 0.00111526
  31 0.61 0.9 0.00109998
  32 0.63 0.775 0.000947205
  33 0.65 1.025 0.00125276
  34 0.67 6.5 0.0079443
  35 0.69 19.425 0.0237412
  36 0.71 25.725 0.0314411
  37 0.73 25.55 0.0312272
  38 0.75 22.975 0.0280801
  39 0.77 24.7 0.0301884
  40 0.79 23.7125 0.0289814
  41 0.81 25.8375 0.0315786
  42 0.83 26.2125 0.0320369
  43 0.85 25.0125 0.0305703
  44 0.87 23.0625 0.028187
  45 0.89 21.1875 0.0258954
  46 0.91 21.975 0.0268579
  47 0.93 21.8125 0.0266593
  48 0.95 11.025 0.0134748
  49 0.97 1.7625 0.00215413
  50 0.99 0.5125 0.000626378
9200000 50 350
  1 0.01 0.7875 0.000962483
  2 0.03 1.1 0.00134442
  3 0.05 1.125 0.00137498
  4 0.07 0.975 0.00119165
  5 0.09 1.0625 0.00129859
  6 0.11 1.0125 0.00123748
  7 0.13 0.95 0.00116109
  8 0.15 0.9 0.00109998
  9 0.17 1.05 0.00128331
  10 0.19 0.7625 0.000931928
  11 0.21 0.8625 0.00105415
  12 0.23 0.85 0.00103887
  13 0.25 0.875 0.00106943
  14 0.27 0.95 0.00116109
  15 0.29 0.8 0.00097776
  16 0.31 1 0.0012222
  17 0.33 1 0.0012222
  18 0.35 0.975 0.00119165
  19 0.37 1 0.0012222
  20 0.39 1.225 0.0014972
  21 0.41 0.675 0.000824985
  22 0.43 1.1875 0.00145136
  23 0.45 1.15 0.00140553
  24 0.47 1.1875 0.00145136
  25 0.49 1.05 0.00128331
  26 0.51 0.9125 0.00111526
  27 0.53 0.9625 0.00117637
  28 0.55 1.025 0.00125276
  29 0.57 0.8375 0.00102359
  30 0.59 0.95 0.00116109
  31 0.61 0.7 0.00085554
  32 0.63 0.775 0.000947205
  33 0.65 0.875 0.00106943
  34 0.67 4.925 0.00601934
  35 0.69 16.6125 0.0203038
  36 0.71 21.325 0.0260634
  37 0.73 24.275 0.0296689
  38 0.75 26.85 0.0328161
  39 0.77 23.1375 0.0282787
  40 0.79 21.275 0.0260023
  41 0.81 21.425 0.0261856
  42 0.83 26.6625 0.0325869
  43 0.85 25.7125 0.0314258
  44 0.87 20.9875 0.0256509
  45 0.89 21.1375 0.0258343
  46 0.91 21.725 0.0265523
  47 0.93 26.0875 0.0318842
  48 0.95 12.8875 0.0157511
  49 0.97 2.475 0.00302495
  50 0.99 0.95 0.00116109
9300000 50 350
  1 0.01 0.8875 0.0010847
  2 0.03 1.0625 0.00129859
  3 0.05 1.2875 0.00157358
  4 0.07 1.1625 0.00142081
  5 0.09 0.9 0.00109998
  6 0.11 0.8 0.00097776
  7 0.13 0.925 0.00113054
  8 0.15 0.7625 0.000931928
  9 0.17 0.825 0.00100832
  10 0.19 0.8875 0.0010847
  11 0.21 0.9125 0.00111526
  12 0.23 1.05 0.00128331
  13 0.25 0.975 0.00119165
  14 0.27 1.1375 0.00139025
  15 0.29 0.8125 0.000993038
  16 0.31 0.8875 0.0010847
  17 0.33 1.0875 0.00132914
  18 0.35 0.975 0.00119165
  19 0.37 0.9125 0.00111526
  20 0.39 0.6625 0.000809708
  21 0.41 0.925 0.00113054
  22 0.43 0.8125 0.000993038
  23 0.45 0.7125 0.000870818
  24 0.47 0.7375 0.000901373
  25 0.49 0.625 0.000763875
  26 0.51 0.7625 0.000931928
  27 0.53 0.8125 0.000993038
  28 0.55 0.8375 0.00102359
  29 0.57 0.6875 0.000840263
  30 0.59 0.7875 0.000962483
  31 0.61 0.7875 0.000962483
  32 0.63 0.7875 0.000962483
  33 0.65 1.025 0.00125276
  34 0.67 5.25 0.00641655
  35 0.69 17.4625 0.0213427
  36 0.71 22.1625 0.027087
  37 0.73 23.7625 0.0290425
  38 0.75 23.3875 0.0285842
  39 0.77 22.825 0.0278967
  40 0.79 25.125 0.0307078
  41 0.81 21.4 0.0261551
  42 0.83 24.7375 0.0302342
  43 0.85 23.525 0.0287523
  44 0.87 22.5125 0.0275148
  45 0.89 23.0625 0.028187
  46 0.91 26.3 0.0321439
  47 0.93 24.7125 0.0302036
  48 0.95 11.625 0.0142081
  49 0.97 2.1375 0.00261245
  50 0.99 0.8 0.00097776
9400000 50 350.00000000000006
  1 0.01 0.6 0.00073332
  2 0.03 0.6 0.00073332
  3 0.05 0.625 0.000763875
  4 0.07 0.5625 0.000687488
  5 0.09 0.6875 0.000840263
  6 0.11 0.4875 0.000595823
  7 0.13 0.8375 0.00102359
  8 0.15 0.7375 0.000901373
  9 0.17 0.85 0.00103887
  10 0.19 0.8125 0.000993038
  11 0.21 0.6625 0.000809708
  12 0.23 0.825 0.00100832
  13 0.25 0.775 0.000947205
  14 0.27 0.9 0.00109998
  15 0.29 0.9375 0.00114581
  16 0.31 0.8625 0.00105415
  17 0.33 0.9625 0.00117637
  18 0.35 0.9875 0.00120692
  19 0.37 0.7875 0.000962483
  20 0.39 0.9125 0.00111526
  21 0.41 0.8625 0.00105415
  22 0.43 0.8125 0.000993038
  23 0.45 0.8 0.00097776
  24 0.47 0.9 0.00109998
  25 0.49 0.9125 0.00111526
  26 0.51 0.9625 0.00117637
  27 0.53 0.85 0.00103887
  28 0.55 0.9 0.00109998
  29 0.57 0.9125 0.00111526
  30 0.59 0.85 0.00103887
  31 0.61 0.775 0.000947205
  32 0.63 0.9375 0.00114581
  33 0.65 0.85 0.00103887
  34 0.67 5.2375 0.00640128
  35 0.69 17.7125 0.0216482
  36 0.71 27.4375 0.0335341
  37 0.73 29.15 0.0356271
  38 0.75 23.8 0.0290884
  39 0.77 22.05 0.0269495
  40 0.79 22.5625 0.0275759
  41 0.81 22.9875 0.0280953
  42 0.83 22.8375 0.027912
  43 0.85 25.9875 0.0317619
  44 0.87 26.25 0.0320828
  45 0.89 23.1 0.0282328
  46 0.91 23.7875 0.0290731
  47 0.93 18.7125 0.0228704
  48 0.95 9.2125 0.0112595
  49 0.97 1.6875 0.00206246
  50 0.99 0.75 0.00091665
9500000 50 350
  1 0.01 0.55 0.00067221
  2 0.03 0.65 0.00079443
  3 0.05 0.75 0.00091665
  4 0.07 0.75 0.00091665
  5 0.09 0.75 0.00091665
  6 0.11 0.5625 0.000687488
  7 0.13 0.55 0.00067221
  8 0.15 0.4125 0.000504158
  9 0.17 0.5 0.0006111
  10 0.19 0.3875 0.000473603
  11 0.21 0.525 0.000641655
  12 0.23 0.4875 0.000595823
  13 0.25 0.475 0.000580545
  14 0.27 0.8 0.00097776
  15 0.29 0.75 0.00091665
  16 0.31 0.6625 0.000809708
  17 0.33 0.5375 0.000656933
  18 0.35 0.775 0.000947205
  19 0.37 0.725 0.000886095
  20 0.39 0.6375 0.000779153
  21 0.41 0.7 0.00085554
  22 0.43 0.5625 0.000687488
  23 0.45 0.5125 0.000626378
  24 0.47 0.6625 0.000809708
  25 0.49 0.675 0.000824985
  26 0.51 0.6375 0.000779153
  27 0.53 0.6 0.00073332
  28 0.55 0.5625 0.000687488
  29 0.57 0.7125 0.000870818
  30 0.59 0.5375 0.000656933
  31 0.61 0.6625 0.000809708
  32 0.63 0.575 0.000702765
  33 0.65 0.75 0.00091665
  34 0.67 6.0625 0.00740959
  35 0.69 22.8125 0.0278815
  36 0.71 24.9125 0.0304481
  37 0.73 23.025 0.0281412
  38 0.75 23.725 0.0289967
  39 0.77 25.2375 0.0308453
  40 0.79 22.35 0.0273162
  41 0.81 23.9125 0.0292259
  42 0.83 26.4375 0.0323119
  43 0.85 25.925 0.0316856
  44 0.87 28.1125 0.0343591
  45 0.89 26.825 0.0327855
  46 0.91 21.6875 0.0265065
  47 0.93 17.75 0.0216941
  48 0.95 8.425 0.010297
  49 0.97 1.575 0.00192497
  50 0.99 0.8375 0.00102359
9600000 50 350
  1 0.01 0.6875 0.000840263
  2 0.03 0.6125 0.000748598
  3 0.05 0.7 0.00085554
  4 0.07 0.675 0.000824985
  5 0.09 0.4625 0.000565268
  6 0.11 0.6875 0.000840263
  7 0.13 0.6375 0.000779153
  8 0.15 0.75 0.00091665
  9 0.17 0.6375 0.000779153
  10 0.19 0.6 0.00073332
  11 0.21 0.6875 0.000840263
  12 0.23 0.7 0.00085554
  13 0.25 0.75 0.00091665
  14 0.27 0.6625 0.000809708
  15 0.29 0.775 0.000947205
  16 0.31 0.675 0.000824985
  17 0.33 0.65 0.00079443
  18 0.35 0.65 0.00079443
  19 0.37 0.525 0.000641655
  20 0.39 0.6625 0.000809708
  21 0.41 0.8625 0.00105415
  22 0.43 0.6625 0.000809708
  23 0.45 0.725 0.000886095
  24 0.47 0.8875 0.0010847
  25 0.49 0.7 0.00085554
  26 0.51 0.725 0.000886095
  27 0.53 0.6 0.00073332
  28 0.55 0.6625 0.000809708
  29 0.57 0.65 0.00079443
  30 0.59 0.6125 0.000748598
  31 0.61 0.675 0.000824985
  32 0.63 0.6625 0.000809708
  33 0.65 0.925 0.00113054
  34 0.67 6.875 0.00840263
  35 0.69 21.7625 0.0265981
  36 0.71 25.75 0.0314717
  37 0.73 25.2 0.0307995
  38 0.75 25.025 0.0305856
  39 0.77 23.7875 0.0290731
  40 0.79 23.4 0.0285995
  41 0.81 23.7 0.0289662
  42 0.83 25.9 0.031655
  43 0.85 25.35 0.0309828
  44 0.87 24.9125 0.0304481
  45 0.89 24.85 0.0303717
  46 0.91 22.4625 0.0274537
  47 0.93 18.275 0.0223357
  48 0.95 8.25 0.0100832
  49 0.97 1.25 0.00152775
  50 0.99 0.7125 0.000870818
9700000 50 350
  1 0.01 0.8 0.00097776
  2 0.03 0.8125 0.000993038
  3 0.05 0.8375 0.00102359
  4 0.07 0.8375 0.00102359
  5 0.09 0.575 0.000702765
  6 0.11 0.7625 0.000931928
  7 0.13 0.7875 0.000962483
  8 0.15 0.6875 0.000840263
  9 0.17 0.575 0.000702765
  10 0.19 0.75 0.00091665
  11 0.21 0.7125 0.000870818
  12 0.23 0.65 0.00079443
  13 0.25 0.6625 0.000809708
  14 0.27 0.825 0.00100832
  15 0.29 0.775 0.000947205
  16 0.31 0.6875 0.000840263
  17 0.33 0.5625 0.000687488
  18 0.35 0.9125 0.00111526
  19 0.37 0.7875 0.000962483
  20 0.39 0.875 0.00106943
  21 0.41 0.7125 0.000870818
  22 0.43 0.625 0.000763875
  23 0.45 0.9125 0.00111526
  24 0.47 0.7125 0.000870818
  25 0.49 1 0.0012222
  26 0.51 0.775 0.000947205
  27 0.53 0.9625 0.00117637
  28 0.55 0.6625 0.000809708
  29 0.57 0.5375 0.000656933
  30 0.59 0.675 0.000824985
  31 0.61 0.475 0.000580545
  32 0.63 0.625 0.000763875
  33 0.65 0.875 0.00106943
  34 0.67 5.75 0.00702765
  35 0.69 19.2875 0.0235732
  36 0.71 23.0625 0.028187
  37 0.73 22.3625 0.0273315
  38 0.75 25.725 0.0314411
  39 0.77 26.325 0.0321744
  40 0.79 26.8875 0.0328619
  41 0.81 25.375 0.0310133
  42 0.83 23.9625 0.029287
  43 0.85 25.325 0.0309522
  44 0.87 24.375 0.0297911
  45 0.89 22.8625 0.0279426
  46 0.91 19.525 0.0238635
  47 0.93 20.0375 0.0244898
  48 0.95 11.7625 0.0143761
  49 0.97 2.2375 0.00273467
  50 0.99 0.7125 0.000870818
9800000 50 350.00000000000006
  1 0.01 0.65 0.00079443
  2 0.03 0.625 0.000763875
  3 0.05 0.575 0.000702765
  4 0.07 0.8125 0.000993038
  5 0.09 0.55 0.00067221
  6 0.11 0.7125 0.000870818
  7 0.13 0.6625 0.000809708
  8 0.15 0.75 0.00091665
  9 0.17 0.7 0.00085554
  10 0.19 0.85 0.00103887
  11 0.21 0.8375 0.00102359
  12 0.23 0.8375 0.00102359
  13 0.25 0.8625 0.00105415
  14 0.27 0.675 0.000824985
  15 0.29 0.8 0.00097776
  16 0.31 0.7625 0.000931928
  17 0.33 0.6125 0.000748598
  18 0.35 0.675 0.000824985
  19 0.37 0.8 0.00097776
  20 0.39 0.6375 0.000779153
  21 0.41 0.5 0.0006111
  22 0.43 0.6125 0.000748598
  23 0.45 0.65 0.00079443
  24 0.47 0.575 0.000702765
  25 0.49 0.85 0.00103887
