# Chunk-averaged data for fix densityRegions3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
100000 50 4724.000000000001
  4 0.07 0.75 0.00091665
  5 0.09 0.9125 0.00111526
  6 0.11 0.925 0.00113054
  7 0.13 0.95 0.00116109
  8 0.15 0.85 0.00103887
  9 0.17 0.9875 0.00120692
  10 0.19 0.65 0.00079443
  11 0.21 0.675 0.000824985
  12 0.23 0.6375 0.000779153
  13 0.25 0.7875 0.000962483
  14 0.27 0.6125 0.000748598
  15 0.29 0.7625 0.000931928
  16 0.31 0.8625 0.00105415
  17 0.33 0.8375 0.00102359
  18 0.35 0.7625 0.000931928
  19 0.37 0.8 0.00097776
  20 0.39 0.725 0.000886095
  21 0.41 0.8625 0.00105415
  22 0.43 0.725 0.000886095
  23 0.45 0.7875 0.000962483
  24 0.47 0.6375 0.000779153
  25 0.49 0.65 0.00079443
  26 0.51 0.5375 0.000656933
  27 0.53 0.4 0.00048888
  28 0.55 0.5375 0.000656933
  29 0.57 0.65 0.00079443
  30 0.59 0.5875 0.000718043
  31 0.61 0.4875 0.000595823
  32 0.63 0.5125 0.000653999
  33 0.65 1.225 0.00257443
  34 0.67 47.55 0.155233
  35 0.69 270.65 0.890593
  36 0.71 347.788 1.14427
  37 0.73 342.688 1.12669
  38 0.75 343.45 1.12743
  39 0.77 346.138 1.13516
  40 0.79 343.575 1.13167
  41 0.81 342.3 1.1287
  42 0.83 345.55 1.13168
  43 0.85 346.375 1.13073
  44 0.87 344.238 1.12549
  45 0.89 345.55 1.1306
  46 0.91 341.938 1.11729
  47 0.93 344.55 1.12568
  48 0.95 224.9 0.736787
  49 0.97 21.5125 0.0685811
  50 0.99 0.9875 0.00164887
4400000 50 4724.000000000001
  1 0.01 0.475 0.000580545
  2 0.03 0.55 0.00067221
  3 0.05 0.725 0.000886095
  4 0.07 0.525 0.000641655
  5 0.09 0.6875 0.000840263
  6 0.11 0.675 0.000824985
  7 0.13 0.6625 0.000809708
  8 0.15 0.7 0.00085554
  9 0.17 0.6875 0.000840263
  10 0.19 0.55 0.00067221
  11 0.21 0.6125 0.000748598
  12 0.23 0.775 0.000947205
  13 0.25 0.5375 0.000656933
  14 0.27 0.5625 0.000687488
  15 0.29 0.8125 0.000993038
  16 0.31 0.55 0.00067221
  17 0.33 0.6625 0.000809708
  18 0.35 0.6375 0.000779153
  19 0.37 0.55 0.00067221
  20 0.39 0.625 0.000763875
  21 0.41 0.475 0.000580545
  22 0.43 0.675 0.000824985
  23 0.45 0.4375 0.000534713
  24 0.47 0.7375 0.000901373
  25 0.49 0.6 0.00073332
  26 0.51 0.4875 0.000595823
  27 0.53 0.6 0.00073332
  28 0.55 0.625 0.000763875
  29 0.57 0.7875 0.000962483
  30 0.59 0.725 0.000886095
  31 0.61 0.85 0.00103887
  32 0.63 0.675 0.000824985
  33 0.65 1.6625 0.00374444
  34 0.67 54.9625 0.177385
  35 0.69 274.512 0.90291
  36 0.71 348.363 1.14199
  37 0.73 341.688 1.12348
  38 0.75 345.975 1.13455
  39 0.77 340.875 1.12124
  40 0.79 350.013 1.14647
  41 0.81 342.738 1.12962
  42 0.83 341.788 1.12749
  43 0.85 344.713 1.13193
  44 0.87 345.825 1.12635
  45 0.89 348.325 1.12847
  46 0.91 344.75 1.12161
  47 0.93 337.05 1.10767
  48 0.95 213.95 0.705118
  49 0.97 25.975 0.0832607
  50 0.99 0.6 0.000954292
4500000 50 4724
  1 0.01 0.425 0.000519435
  2 0.03 0.6375 0.000779153
  3 0.05 0.6375 0.000779153
  4 0.07 0.6 0.00073332
  5 0.09 0.4375 0.000534713
  6 0.11 0.5875 0.000718043
  7 0.13 0.575 0.000702765
  8 0.15 0.525 0.000641655
  9 0.17 0.6375 0.000779153
  10 0.19 0.45 0.00054999
  11 0.21 0.525 0.000641655
  12 0.23 0.5125 0.000626378
  13 0.25 0.6125 0.000748598
  14 0.27 0.675 0.000824985
  15 0.29 0.425 0.000519435
  16 0.31 0.6 0.00073332
  17 0.33 0.5125 0.000626378
  18 0.35 0.375 0.000458325
  19 0.37 0.675 0.000824985
  20 0.39 0.525 0.000641655
  21 0.41 0.5875 0.000718043
  22 0.43 0.6125 0.000748598
  23 0.45 0.4875 0.000595823
  24 0.47 0.5375 0.000656933
  25 0.49 0.55 0.00067221
  26 0.51 0.475 0.000580545
  27 0.53 0.45 0.00054999
  28 0.55 0.625 0.000763875
  29 0.57 0.625 0.000763875
  30 0.59 0.7 0.00085554
  31 0.61 0.6 0.00073332
  32 0.63 0.6625 0.000809708
  33 0.65 1.2625 0.00248216
  34 0.67 57.8 0.187206
  35 0.69 276.788 0.909033
  36 0.71 348.863 1.14288
  37 0.73 340.725 1.11316
  38 0.75 346.888 1.139
  39 0.77 344.588 1.13163
  40 0.79 342.05 1.12381
  41 0.81 346.413 1.13497
  42 0.83 344.913 1.13046
  43 0.85 345.675 1.13534
  44 0.87 345.588 1.1325
  45 0.89 346.188 1.13019
  46 0.91 345.963 1.1279
  47 0.93 346.713 1.13556
  48 0.95 206.913 0.682734
  49 0.97 18.1375 0.0573851
  50 0.99 0.675 0.00090785
4600000 50 4724
  1 0.01 0.7375 0.000901373
  2 0.03 0.85 0.00103887
  3 0.05 0.925 0.00113054
  4 0.07 0.675 0.000824985
  5 0.09 0.6875 0.000840263
  6 0.11 0.6875 0.000840263
  7 0.13 0.725 0.000886095
  8 0.15 0.65 0.00079443
  9 0.17 0.6625 0.000809708
  10 0.19 0.65 0.00079443
  11 0.21 0.6625 0.000809708
  12 0.23 0.4875 0.000595823
  13 0.25 0.6375 0.000779153
  14 0.27 0.5625 0.000687488
  15 0.29 0.55 0.00067221
  16 0.31 0.6625 0.000809708
  17 0.33 0.6125 0.000748598
  18 0.35 0.5125 0.000626378
  19 0.37 0.5875 0.000718043
  20 0.39 0.775 0.000947205
  21 0.41 0.625 0.000763875
  22 0.43 0.6375 0.000779153
  23 0.45 0.7625 0.000931928
  24 0.47 0.7625 0.000931928
  25 0.49 0.7875 0.000962483
  26 0.51 0.5375 0.000656933
  27 0.53 0.6875 0.000840263
  28 0.55 0.5125 0.000626378
  29 0.57 0.5125 0.000626378
  30 0.59 0.625 0.000763875
  31 0.61 0.625 0.000763875
  32 0.63 0.7 0.00085554
  33 0.65 1.175 0.00234759
  34 0.67 48.6125 0.156697
  35 0.69 285.575 0.934882
  36 0.71 350.388 1.14767
  37 0.73 342.513 1.12606
  38 0.75 342.95 1.12715
  39 0.77 343.788 1.12812
  40 0.79 342.513 1.12667
  41 0.81 343.988 1.1304
  42 0.83 343.312 1.12436
  43 0.85 346.863 1.13129
  44 0.87 346.138 1.13356
  45 0.89 343.825 1.1265
  46 0.91 345.188 1.12737
  47 0.93 344.463 1.13112
  48 0.95 213.263 0.703698
  49 0.97 17.6125 0.0543403
  50 0.99 0.7625 0.000987171
4700000 50 4724
  1 0.01 0.7625 0.000931928
  2 0.03 0.9 0.00109998
  3 0.05 0.925 0.00113054
  4 0.07 0.8875 0.0010847
  5 0.09 0.825 0.00100832
  6 0.11 0.95 0.00116109
  7 0.13 1.025 0.00125276
  8 0.15 1.075 0.00131387
  9 0.17 0.9875 0.00120692
  10 0.19 0.7125 0.000870818
  11 0.21 0.8 0.00097776
  12 0.23 0.95 0.00116109
  13 0.25 0.9875 0.00120692
  14 0.27 0.925 0.00113054
  15 0.29 1.075 0.00131387
  16 0.31 1.025 0.00125276
  17 0.33 1.125 0.00137498
  18 0.35 0.6875 0.000840263
  19 0.37 0.9375 0.00114581
  20 0.39 0.7875 0.000962483
  21 0.41 1.1 0.00134442
  22 0.43 0.825 0.00100832
  23 0.45 0.9375 0.00114581
  24 0.47 1.1125 0.0013597
  25 0.49 0.7625 0.000931928
  26 0.51 1.1625 0.00142081
  27 0.53 0.9125 0.00111526
  28 0.55 0.9875 0.00120692
  29 0.57 1.125 0.00137498
  30 0.59 0.95 0.00116109
  31 0.61 0.85 0.00103887
  32 0.63 0.725 0.000886095
  33 0.65 1.625 0.00311856
  34 0.67 55.175 0.178584
  35 0.69 282.775 0.932343
  36 0.71 347.425 1.13726
  37 0.73 341.538 1.11937
  38 0.75 343.163 1.12815
  39 0.77 346.45 1.14234
  40 0.79 343.65 1.12588
  41 0.81 346.675 1.13689
  42 0.83 344.113 1.12083
  43 0.85 345.138 1.13145
  44 0.87 344.488 1.13082
  45 0.89 345.138 1.1357
  46 0.91 341.55 1.12455
  47 0.93 344.95 1.13484
  48 0.95 204.7 0.673511
  49 0.97 14.6875 0.0456278
  50 0.99 0.9625 0.00128685
4800000 50 4724.000000000001
  1 0.01 0.575 0.000702765
  2 0.03 0.5 0.0006111
  3 0.05 0.625 0.000763875
  4 0.07 0.65 0.00079443
  5 0.09 0.5 0.0006111
  6 0.11 0.6125 0.000748598
  7 0.13 0.475 0.000580545
  8 0.15 0.5 0.0006111
  9 0.17 0.6625 0.000809708
  10 0.19 0.8375 0.00102359
  11 0.21 0.925 0.00113054
  12 0.23 0.7625 0.000931928
  13 0.25 0.475 0.000580545
  14 0.27 0.6875 0.000840263
  15 0.29 0.6625 0.000809708
  16 0.31 0.6125 0.000748598
  17 0.33 0.575 0.000702765
  18 0.35 0.7 0.00085554
  19 0.37 0.525 0.000641655
  20 0.39 0.525 0.000641655
  21 0.41 0.7 0.00085554
  22 0.43 0.6375 0.000779153
  23 0.45 0.6375 0.000779153
  24 0.47 0.5 0.0006111
  25 0.49 0.8625 0.00105415
  26 0.51 0.5625 0.000687488
  27 0.53 0.5375 0.000656933
  28 0.55 0.525 0.000641655
  29 0.57 0.6625 0.000809708
  30 0.59 0.6625 0.000809708
  31 0.61 0.6125 0.000748598
  32 0.63 0.7 0.00085554
  33 0.65 2.05 0.00496382
  34 0.67 67.55 0.22017
  35 0.69 280.738 0.926152
  36 0.71 344.1 1.12844
  37 0.73 340.288 1.11641
  38 0.75 343.325 1.12705
  39 0.77 342.338 1.12623
  40 0.79 346.8 1.13475
  41 0.81 342.238 1.12233
  42 0.83 346.013 1.12896
  43 0.85 347.213 1.1312
  44 0.87 346.312 1.12844
  45 0.89 345.938 1.13293
  46 0.91 344.988 1.13268
  47 0.93 341.613 1.12328
  48 0.95 200.163 0.660149
  49 0.97 21.4375 0.0688761
  50 0.99 0.9125 0.0015572
4900000 50 4724.000000000001
  1 0.01 0.4625 0.000565268
  2 0.03 0.625 0.000763875
  3 0.05 0.6125 0.000748598
  4 0.07 0.6 0.00073332
  5 0.09 0.65 0.00079443
  6 0.11 0.575 0.000702765
  7 0.13 0.75 0.00091665
  8 0.15 0.6 0.00073332
  9 0.17 0.5875 0.000718043
  10 0.19 0.7125 0.000870818
  11 0.21 0.6375 0.000779153
  12 0.23 0.6875 0.000840263
  13 0.25 0.625 0.000763875
  14 0.27 0.5625 0.000687488
  15 0.29 0.7125 0.000870818
  16 0.31 0.6 0.00073332
  17 0.33 0.5 0.0006111
  18 0.35 0.625 0.000763875
  19 0.37 0.5375 0.000656933
  20 0.39 0.85 0.00103887
  21 0.41 0.45 0.00054999
  22 0.43 0.55 0.00067221
  23 0.45 0.4125 0.000504158
  24 0.47 0.5875 0.000718043
  25 0.49 0.6125 0.000748598
  26 0.51 0.55 0.00067221
  27 0.53 0.6375 0.000779153
  28 0.55 0.4375 0.000534713
  29 0.57 0.4875 0.000595823
  30 0.59 0.6125 0.000748598
  31 0.61 0.5375 0.000656933
  32 0.63 0.6125 0.000748598
  33 0.65 1.2375 0.00250685
  34 0.67 51.5875 0.16804
  35 0.69 281.288 0.929807
  36 0.71 345.238 1.13555
  37 0.73 340.788 1.11901
  38 0.75 342.55 1.13055
  39 0.77 346.913 1.13879
  40 0.79 343.975 1.12962
  41 0.81 344.2 1.12906
  42 0.83 344.7 1.12768
  43 0.85 346.9 1.13079
  44 0.87 345.6 1.12467
  45 0.89 345.325 1.12941
  46 0.91 344.775 1.1246
  47 0.93 348.3 1.1375
  48 0.95 217.725 0.716113
  49 0.97 13.1125 0.0410235
  50 0.99 0.7875 0.00104535
5000000 50 4724
  1 0.01 0.9875 0.00120692
  2 0.03 0.8 0.00097776
  3 0.05 0.825 0.00100832
  4 0.07 0.6875 0.000840263
  5 0.09 0.675 0.000824985
  6 0.11 0.6 0.00073332
  7 0.13 0.6125 0.000748598
  8 0.15 0.55 0.00067221
  9 0.17 0.725 0.000886095
  10 0.19 0.85 0.00103887
  11 0.21 0.7125 0.000870818
  12 0.23 0.8125 0.000993038
  13 0.25 0.925 0.00113054
  14 0.27 0.6 0.00073332
  15 0.29 0.65 0.00079443
  16 0.31 0.6 0.00073332
  17 0.33 0.6875 0.000840263
  18 0.35 0.7625 0.000931928
  19 0.37 0.825 0.00100832
  20 0.39 0.775 0.000947205
  21 0.41 0.8875 0.0010847
  22 0.43 0.6625 0.000809708
  23 0.45 0.7125 0.000870818
  24 0.47 0.725 0.000886095
  25 0.49 0.775 0.000947205
  26 0.51 0.7625 0.000931928
  27 0.53 0.975 0.00119165
  28 0.55 0.775 0.000947205
  29 0.57 0.8625 0.00105415
  30 0.59 0.8 0.00097776
  31 0.61 0.6125 0.000748598
  32 0.63 0.8 0.00097776
  33 0.65 2.2125 0.00532816
  34 0.67 59.4 0.191841
  35 0.69 279.637 0.917156
  36 0.71 345.863 1.13695
  37 0.73 341.638 1.12549
  38 0.75 341.213 1.12359
  39 0.77 342.125 1.12984
  40 0.79 343.688 1.13092
  41 0.81 343.388 1.13102
  42 0.83 344.975 1.12937
  43 0.85 348.575 1.13861
  44 0.87 341.775 1.11944
  45 0.89 345.663 1.1295
  46 0.91 342.825 1.11849
  47 0.93 348.1 1.13844
  48 0.95 210.3 0.687675
  49 0.97 17.7125 0.0546283
  50 0.99 0.9 0.00134857
5100000 50 4723.999999999999
  1 0.01 0.725 0.000886095
  2 0.03 0.6125 0.000748598
  3 0.05 0.9875 0.00120692
  4 0.07 0.6375 0.000779153
  5 0.09 0.75 0.00091665
  6 0.11 0.7875 0.000962483
  7 0.13 0.85 0.00103887
  8 0.15 0.775 0.000947205
  9 0.17 0.825 0.00100832
  10 0.19 0.6375 0.000779153
  11 0.21 0.5375 0.000656933
  12 0.23 0.775 0.000947205
  13 0.25 0.8375 0.00102359
  14 0.27 0.6875 0.000840263
  15 0.29 0.95 0.00116109
  16 0.31 0.625 0.000763875
  17 0.33 0.85 0.00103887
  18 0.35 0.6625 0.000809708
  19 0.37 0.775 0.000947205
  20 0.39 0.5875 0.000718043
  21 0.41 0.8125 0.000993038
  22 0.43 0.6625 0.000809708
  23 0.45 0.9125 0.00111526
  24 0.47 0.875 0.00106943
  25 0.49 0.7875 0.000962483
  26 0.51 1.0875 0.00132914
  27 0.53 0.775 0.000947205
  28 0.55 0.9125 0.00111526
  29 0.57 0.85 0.00103887
  30 0.59 0.8125 0.000993038
  31 0.61 0.9 0.00109998
  32 0.63 0.875 0.00106943
  33 0.65 2.7625 0.00702236
  34 0.67 63.95 0.207511
  35 0.69 267.8 0.881751
  36 0.71 343.312 1.13149
  37 0.73 343.725 1.13113
  38 0.75 345.375 1.13541
  39 0.77 343.388 1.12658
  40 0.79 346.338 1.14021
  41 0.81 344.263 1.1282
  42 0.83 340.2 1.11437
  43 0.85 343.675 1.12751
  44 0.87 349.075 1.14568
  45 0.89 342.663 1.12166
  46 0.91 343.588 1.11994
  47 0.93 342.825 1.12117
  48 0.95 208.963 0.684162
  49 0.97 26.1875 0.0830509
  50 0.99 0.775 0.00141677
5200000 50 4724.000000000001
  1 0.01 0.8125 0.000993038
  2 0.03 0.9125 0.00111526
  3 0.05 0.7375 0.000901373
  4 0.07 0.875 0.00106943
  5 0.09 0.5625 0.000687488
  6 0.11 0.625 0.000763875
  7 0.13 0.6125 0.000748598
  8 0.15 0.8125 0.000993038
  9 0.17 0.85 0.00103887
  10 0.19 0.7875 0.000962483
  11 0.21 0.7375 0.000901373
  12 0.23 0.8625 0.00105415
  13 0.25 0.6625 0.000809708
  14 0.27 0.8125 0.000993038
  15 0.29 0.775 0.000947205
  16 0.31 0.7875 0.000962483
  17 0.33 0.9375 0.00114581
  18 0.35 0.9625 0.00117637
  19 0.37 0.7 0.00085554
  20 0.39 0.7125 0.000870818
  21 0.41 0.825 0.00100832
  22 0.43 0.8125 0.000993038
  23 0.45 0.7 0.00085554
  24 0.47 0.75 0.00091665
  25 0.49 0.65 0.00079443
  26 0.51 0.7375 0.000901373
  27 0.53 0.7875 0.000962483
  28 0.55 0.6125 0.000748598
  29 0.57 0.675 0.000824985
  30 0.59 0.5625 0.000687488
  31 0.61 0.6 0.00073332
  32 0.63 0.7125 0.000870818
  33 0.65 1.2625 0.00256502
  34 0.67 53.4 0.172603
  35 0.69 290.525 0.956759
  36 0.71 345.663 1.138
  37 0.73 340.038 1.11522
  38 0.75 345.812 1.13228
  39 0.77 347.263 1.13526
  40 0.79 341.45 1.12352
  41 0.81 345.463 1.13679
  42 0.83 343.275 1.1239
  43 0.85 347.725 1.13373
  44 0.87 343.388 1.121
  45 0.89 347.1 1.13139
  46 0.91 343.138 1.12611
  47 0.93 346.225 1.14129
  48 0.95 203.55 0.674343
  49 0.97 14.0125 0.0439742
  50 0.99 0.75 0.000971893
5300000 50 4724
  1 0.01 0.475 0.000580545
  2 0.03 0.4375 0.000534713
  3 0.05 0.7875 0.000962483
  4 0.07 0.4 0.00048888
  5 0.09 0.575 0.000702765
  6 0.11 0.525 0.000641655
  7 0.13 0.4125 0.000504158
  8 0.15 0.45 0.00054999
  9 0.17 0.525 0.000641655
  10 0.19 0.425 0.000519435
  11 0.21 0.725 0.000886095
  12 0.23 0.75 0.00091665
  13 0.25 0.5 0.0006111
  14 0.27 0.6625 0.000809708
  15 0.29 0.4125 0.000504158
  16 0.31 0.5125 0.000626378
  17 0.33 0.575 0.000702765
  18 0.35 0.4375 0.000534713
  19 0.37 0.5625 0.000687488
  20 0.39 0.4625 0.000565268
  21 0.41 0.5 0.0006111
  22 0.43 0.6375 0.000779153
  23 0.45 0.5625 0.000687488
  24 0.47 0.55 0.00067221
  25 0.49 0.55 0.00067221
  26 0.51 0.575 0.000702765
  27 0.53 0.6125 0.000748598
  28 0.55 0.5 0.0006111
  29 0.57 0.7 0.00085554
  30 0.59 0.6375 0.000779153
  31 0.61 0.675 0.000824985
  32 0.63 0.475 0.000580545
  33 0.65 1.975 0.00506551
  34 0.67 59.3875 0.19235
  35 0.69 279.463 0.920671
  36 0.71 346.613 1.14024
  37 0.73 342.4 1.12103
  38 0.75 344.425 1.13456
  39 0.77 341.213 1.12812
  40 0.79 346.463 1.13376
  41 0.81 343.738 1.12021
  42 0.83 344.775 1.12844
  43 0.85 347.113 1.13033
  44 0.87 344.325 1.12292
  45 0.89 343.55 1.12346
  46 0.91 343.5 1.12641
  47 0.93 344.413 1.12952
  48 0.95 213.888 0.701783
  49 0.97 18.4625 0.0576994
  50 0.99 0.7125 0.000926061
5400000 50 4724.000000000001
  1 0.01 0.7625 0.000931928
  2 0.03 0.6375 0.000779153
  3 0.05 0.85 0.00103887
  4 0.07 0.8375 0.00102359
  5 0.09 0.675 0.000824985
  6 0.11 0.8625 0.00105415
  7 0.13 0.7875 0.000962483
  8 0.15 0.7625 0.000931928
  9 0.17 0.9 0.00109998
  10 0.19 0.7375 0.000901373
  11 0.21 0.75 0.00091665
  12 0.23 0.775 0.000947205
  13 0.25 0.6625 0.000809708
  14 0.27 0.7625 0.000931928
  15 0.29 0.6 0.00073332
  16 0.31 0.7 0.00085554
  17 0.33 0.6625 0.000809708
  18 0.35 0.9125 0.00111526
  19 0.37 0.65 0.00079443
  20 0.39 0.825 0.00100832
  21 0.41 0.725 0.000886095
  22 0.43 0.6375 0.000779153
  23 0.45 0.6 0.00073332
  24 0.47 0.6625 0.000809708
  25 0.49 0.7 0.00085554
  26 0.51 0.6875 0.000840263
  27 0.53 0.675 0.000824985
  28 0.55 0.65 0.00079443
  29 0.57 0.725 0.000886095
  30 0.59 0.8625 0.00105415
  31 0.61 0.6875 0.000840263
  32 0.63 0.85 0.00103887
  33 0.65 1.7375 0.0040847
  34 0.67 67.1375 0.21892
  35 0.69 274.1 0.904753
  36 0.71 341.2 1.12357
  37 0.73 342.913 1.12724
  38 0.75 346.062 1.13634
  39 0.77 343.888 1.1326
  40 0.79 344.475 1.1347
  41 0.81 342.975 1.124
  42 0.83 346.2 1.12651
  43 0.85 344.275 1.12426
  44 0.87 344.913 1.13032
  45 0.89 344.838 1.1294
  46 0.91 344.7 1.126
  47 0.93 344.425 1.12804
  48 0.95 201.1 0.659941
  49 0.97 24.6625 0.0781763
  50 0.99 0.825 0.00131215
5500000 50 4724.000000000001
  1 0.01 0.6875 0.000840263
  2 0.03 0.6 0.00073332
  3 0.05 0.7125 0.000870818
  4 0.07 1.05 0.00128331
  5 0.09 0.8 0.00097776
  6 0.11 0.8 0.00097776
  7 0.13 0.7125 0.000870818
  8 0.15 0.8 0.00097776
  9 0.17 0.8625 0.00105415
  10 0.19 0.9125 0.00111526
  11 0.21 0.75 0.00091665
  12 0.23 0.8 0.00097776
  13 0.25 0.7 0.00085554
  14 0.27 0.7875 0.000962483
  15 0.29 0.6625 0.000809708
  16 0.31 0.925 0.00113054
  17 0.33 0.575 0.000702765
  18 0.35 0.7875 0.000962483
  19 0.37 0.75 0.00091665
  20 0.39 0.775 0.000947205
  21 0.41 0.75 0.00091665
  22 0.43 0.8625 0.00105415
  23 0.45 0.9625 0.00117637
  24 0.47 0.95 0.00116109
  25 0.49 0.875 0.00106943
  26 0.51 0.8875 0.0010847
  27 0.53 0.725 0.000886095
  28 0.55 0.9 0.00109998
  29 0.57 0.825 0.00100832
  30 0.59 0.6625 0.000809708
  31 0.61 0.7625 0.000931928
  32 0.63 0.7375 0.000901373
  33 0.65 1.425 0.00306747
  34 0.67 55.9 0.182453
  35 0.69 286.038 0.942794
  36 0.71 350.013 1.15023
  37 0.73 340.275 1.11838
  38 0.75 343.275 1.13448
  39 0.77 344.275 1.13849
  40 0.79 345.013 1.13094
  41 0.81 344.075 1.12148
  42 0.83 346.062 1.12532
  43 0.85 346.725 1.13016
  44 0.87 346.025 1.1279
  45 0.89 344.163 1.12857
  46 0.91 343.525 1.12534
  47 0.93 339.863 1.11719
  48 0.95 199.588 0.659943
  49 0.97 21.2375 0.069046
  50 0.99 1.175 0.00223711
5600000 50 4724.000000000001
  1 0.01 0.725 0.000886095
  2 0.03 0.85 0.00103887
  3 0.05 0.8375 0.00102359
  4 0.07 0.9125 0.00111526
  5 0.09 0.85 0.00103887
  6 0.11 0.6 0.00073332
  7 0.13 0.875 0.00106943
  8 0.15 0.775 0.000947205
  9 0.17 0.8125 0.000993038
  10 0.19 0.65 0.00079443
  11 0.21 0.7625 0.000931928
  12 0.23 0.7375 0.000901373
  13 0.25 0.9625 0.00117637
  14 0.27 0.875 0.00106943
  15 0.29 0.7625 0.000931928
  16 0.31 0.6375 0.000779153
  17 0.33 0.75 0.00091665
  18 0.35 0.6 0.00073332
  19 0.37 0.85 0.00103887
  20 0.39 0.65 0.00079443
  21 0.41 0.7125 0.000870818
  22 0.43 0.55 0.00067221
  23 0.45 0.625 0.000763875
  24 0.47 0.625 0.000763875
  25 0.49 0.7 0.00085554
  26 0.51 0.625 0.000763875
  27 0.53 0.6125 0.000748598
  28 0.55 0.55 0.00067221
  29 0.57 0.6 0.00073332
  30 0.59 0.675 0.000824985
  31 0.61 0.7375 0.000901373
  32 0.63 0.8375 0.00102359
  33 0.65 1.3375 0.00298815
  34 0.67 60.7375 0.198226
  35 0.69 287.137 0.947674
  36 0.71 343.062 1.12607
  37 0.73 340.562 1.12011
  38 0.75 346.538 1.14007
  39 0.77 342.013 1.12492
  40 0.79 346.075 1.13425
  41 0.81 344.3 1.12515
  42 0.83 346.2 1.12413
  43 0.85 348.088 1.12785
  44 0.87 345.938 1.13375
  45 0.89 342.613 1.12986
  46 0.91 339.7 1.11315
  47 0.93 348.8 1.14548
  48 0.95 203.525 0.674174
  49 0.97 13.325 0.0417252
  50 0.99 0.725 0.000886095
5700000 50 4724.000000000001
  1 0.01 0.725 0.000886095
  2 0.03 0.65 0.00079443
  3 0.05 0.675 0.000824985
  4 0.07 0.6375 0.000779153
  5 0.09 0.775 0.000947205
  6 0.11 0.75 0.00091665
  7 0.13 0.7125 0.000870818
  8 0.15 0.7875 0.000962483
  9 0.17 0.5375 0.000656933
  10 0.19 0.625 0.000763875
  11 0.21 0.8 0.00097776
  12 0.23 0.725 0.000886095
  13 0.25 0.9 0.00109998
  14 0.27 0.75 0.00091665
  15 0.29 0.825 0.00100832
  16 0.31 0.65 0.00079443
  17 0.33 0.9 0.00109998
  18 0.35 0.7875 0.000962483
  19 0.37 0.9 0.00109998
  20 0.39 0.7375 0.000901373
  21 0.41 0.825 0.00100832
  22 0.43 1.025 0.00125276
  23 0.45 0.7125 0.000870818
  24 0.47 0.825 0.00100832
  25 0.49 0.9125 0.00111526
  26 0.51 0.7625 0.000931928
  27 0.53 0.8 0.00097776
  28 0.55 0.5875 0.000718043
  29 0.57 0.5125 0.000626378
  30 0.59 0.7 0.00085554
  31 0.61 0.5625 0.000687488
  32 0.63 0.7 0.00085554
  33 0.65 1.175 0.00254094
  34 0.67 61.45 0.198489
  35 0.69 289.275 0.951999
  36 0.71 345 1.13313
  37 0.73 342.788 1.12769
  38 0.75 341 1.12137
  39 0.77 343.963 1.12667
  40 0.79 346.163 1.13058
  41 0.81 344.588 1.12564
  42 0.83 348.3 1.13214
  43 0.85 347.925 1.13348
  44 0.87 343.463 1.12443
  45 0.89 343.6 1.13029
  46 0.91 339.788 1.12196
  47 0.93 342.175 1.12692
  48 0.95 200.7 0.663899
  49 0.97 17.9125 0.0574691
  50 0.99 0.9625 0.00123161
5800000 50 4724
  1 0.01 0.7375 0.000901373
  2 0.03 0.725 0.000886095
  3 0.05 0.775 0.000947205
  4 0.07 0.7 0.00085554
  5 0.09 0.7875 0.000962483
  6 0.11 0.725 0.000886095
  7 0.13 0.75 0.00091665
  8 0.15 0.65 0.00079443
  9 0.17 0.7375 0.000901373
  10 0.19 0.6 0.00073332
  11 0.21 0.6 0.00073332
  12 0.23 0.6125 0.000748598
  13 0.25 0.65 0.00079443
  14 0.27 0.65 0.00079443
  15 0.29 0.85 0.00103887
  16 0.31 0.6375 0.000779153
  17 0.33 0.8125 0.000993038
  18 0.35 0.7375 0.000901373
  19 0.37 0.5875 0.000718043
  20 0.39 0.6 0.00073332
  21 0.41 0.775 0.000947205
  22 0.43 0.7 0.00085554
  23 0.45 0.675 0.000824985
  24 0.47 0.8375 0.00102359
  25 0.49 0.75 0.00091665
  26 0.51 0.925 0.00113054
  27 0.53 0.95 0.00116109
  28 0.55 0.5875 0.000718043
  29 0.57 0.55 0.00067221
  30 0.59 0.5875 0.000718043
  31 0.61 0.625 0.000763875
  32 0.63 0.75 0.000944272
  33 0.65 1.875 0.00469469
  34 0.67 65.4125 0.213911
  35 0.69 284.488 0.936618
  36 0.71 343.35 1.12388
  37 0.73 344.088 1.12202
  38 0.75 346.5 1.13149
  39 0.77 345.225 1.12824
  40 0.79 340.963 1.12019
  41 0.81 346.288 1.13675
  42 0.83 341.65 1.11898
  43 0.85 345.613 1.13554
  44 0.87 341 1.1191
  45 0.89 345.438 1.12999
  46 0.91 342.513 1.13089
  47 0.93 342.975 1.12585
  48 0.95 205.4 0.67677
  49 0.97 17.525 0.0549515
  50 0.99 1.0625 0.00140907
5900000 50 4724.000000000001
  1 0.01 0.85 0.00103887
  2 0.03 0.8375 0.00102359
  3 0.05 1.0875 0.00132914
  4 0.07 0.9125 0.00111526
  5 0.09 0.7875 0.000962483
  6 0.11 0.8375 0.00102359
  7 0.13 1 0.0012222
  8 0.15 0.6125 0.000748598
  9 0.17 1.05 0.00128331
