# Chunk-averaged data for fix densityRegions1 and group condensate
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
100000 50 4374.000000000001
  43 0.85 319.125 1.09521
  44 0.87 319.725 1.09727
  45 0.89 319.863 1.09774
  46 0.91 320.138 1.09869
  47 0.93 323.875 1.11151
  48 0.95 229.925 0.789084
  49 0.97 34.6 0.118744
  50 0.99 0.425 0.00145857
1400000 50 4373.999999999999
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0 0
  7 0.13 0 0
  8 0.15 0 0
  9 0.17 0 0
  10 0.19 0 0
  11 0.21 0 0
  12 0.23 0 0
  13 0.25 0 0
  14 0.27 0 0
  15 0.29 0 0
  16 0.31 0 0
  17 0.33 0 0
  18 0.35 0 0
  19 0.37 0 0
  20 0.39 0 0
  21 0.41 0 0
  22 0.43 0 0
  23 0.45 0 0
  24 0.47 0 0
  25 0.49 0 0
  26 0.51 0 0
  27 0.53 0 0
  28 0.55 0 0
  29 0.57 0 0
  30 0.59 0 0
  31 0.61 0 0
  32 0.63 0 0
  33 0.65 0.175 0.000600586
  34 0.67 32.8625 0.112781
  35 0.69 226.438 0.777115
  36 0.71 324.913 1.11507
  37 0.73 319.513 1.09654
  38 0.75 319.988 1.09817
  39 0.77 318.05 1.09152
  40 0.79 318.863 1.09431
  41 0.81 318.888 1.0944
  42 0.83 318.75 1.09392
  43 0.85 324.325 1.11306
  44 0.87 323.062 1.10872
  45 0.89 322.95 1.10834
  46 0.91 317.425 1.08938
  47 0.93 320.65 1.10044
  48 0.95 227.65 0.781276
  49 0.97 38.9 0.133502
  50 0.99 0.6 0.00205915
1500000 50 4374.000000000001
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0 0
  7 0.13 0 0
  8 0.15 0 0
  9 0.17 0 0
  10 0.19 0 0
  11 0.21 0 0
  12 0.23 0 0
  13 0.25 0 0
  14 0.27 0 0
  15 0.29 0 0
  16 0.31 0 0
  17 0.33 0 0
  18 0.35 0 0
  19 0.37 0 0
  20 0.39 0 0
  21 0.41 0 0
  22 0.43 0 0
  23 0.45 0 0
  24 0.47 0 0
  25 0.49 0 0
  26 0.51 0 0
  27 0.53 0 0
  28 0.55 0 0
  29 0.57 0 0
  30 0.59 0 0
  31 0.61 0 0
  32 0.63 0 0
  33 0.65 0.25 0.00085798
  34 0.67 30.6625 0.105231
  35 0.69 232.763 0.798822
  36 0.71 321.263 1.10255
  37 0.73 320.113 1.0986
  38 0.75 321.938 1.10486
  39 0.77 316.638 1.08667
  40 0.79 320.075 1.09847
  41 0.81 323.85 1.11143
  42 0.83 319.85 1.0977
  43 0.85 325.2 1.11606
  44 0.87 316.55 1.08637
  45 0.89 322.25 1.10594
  46 0.91 322.65 1.10731
  47 0.93 324.05 1.11211
  48 0.95 227.475 0.780676
  49 0.97 28.175 0.0966943
  50 0.99 0.25 0.00085798
1600000 50 4373.999999999999
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0 0
  7 0.13 0 0
  8 0.15 0 0
  9 0.17 0 0
  10 0.19 0 0
  11 0.21 0 0
  12 0.23 0 0
  13 0.25 0 0
  14 0.27 0 0
  15 0.29 0 0
  16 0.31 0 0
  17 0.33 0 0
  18 0.35 0 0
  19 0.37 0 0
  20 0.39 0 0
  21 0.41 0 0
  22 0.43 0 0
  23 0.45 0 0
  24 0.47 0 0
  25 0.49 0 0
  26 0.51 0 0
  27 0.53 0 0
  28 0.55 0 0
  29 0.57 0 0
  30 0.59 0 0
  31 0.61 0 0
  32 0.63 0 0
  33 0.65 0.3875 0.00132987
  34 0.67 34.7625 0.119302
  35 0.69 230.388 0.790671
  36 0.71 321.175 1.10225
  37 0.73 320.375 1.0995
  38 0.75 320.663 1.10049
  39 0.77 320.825 1.10105
  40 0.79 319.562 1.09671
  41 0.81 317.875 1.09092
  42 0.83 318.538 1.09319
  43 0.85 319.5 1.0965
  44 0.87 317.988 1.09131
  45 0.89 322.7 1.10748
  46 0.91 319.088 1.09508
  47 0.93 324.113 1.11233
  48 0.95 231.713 0.795219
  49 0.97 34.15 0.1172
  50 0.99 0.2 0.000686384
1700000 50 4374.000000000001
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0 0
  7 0.13 0 0
  8 0.15 0 0
  9 0.17 0 0
  10 0.19 0 0
  11 0.21 0 0
  12 0.23 0 0
  13 0.25 0 0
  14 0.27 0 0
  15 0.29 0 0
  16 0.31 0 0
  17 0.33 0 0
  18 0.35 0 0
  19 0.37 0 0
  20 0.39 0 0
  21 0.41 0 0
  22 0.43 0 0
  23 0.45 0 0
  24 0.47 0 0
  25 0.49 0 0
  26 0.51 0 0
  27 0.53 0 0
  28 0.55 0 0
  29 0.57 0 0
  30 0.59 0 0
  31 0.61 0 0
  32 0.63 0 0
  33 0.65 0.3 0.00102958
  34 0.67 29.55 0.101413
  35 0.69 229.363 0.787154
  36 0.71 324.325 1.11306
  37 0.73 318.25 1.09221
  38 0.75 319.3 1.09581
  39 0.77 322.888 1.10812
  40 0.79 320 1.09821
  41 0.81 320.263 1.09911
  42 0.83 320.925 1.10139
  43 0.85 322.238 1.10589
  44 0.87 320.15 1.09873
  45 0.89 324.213 1.11267
  46 0.91 317.562 1.08985
  47 0.93 327.175 1.12284
  48 0.95 229.863 0.788869
  49 0.97 27.5125 0.0944207
  50 0.99 0.125 0.00042899
1800000 50 4374.000000000001
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0 0
  7 0.13 0 0
  8 0.15 0 0
  9 0.17 0 0
  10 0.19 0 0
  11 0.21 0 0
  12 0.23 0 0
  13 0.25 0 0
  14 0.27 0 0
  15 0.29 0 0
  16 0.31 0 0
  17 0.33 0 0
  18 0.35 0 0
  19 0.37 0 0
  20 0.39 0 0
  21 0.41 0 0
  22 0.43 0 0
  23 0.45 0 0
  24 0.47 0 0
  25 0.49 0 0
  26 0.51 0 0
  27 0.53 0 0
  28 0.55 0 0
  29 0.57 0 0
  30 0.59 0 0
  31 0.61 0 0
  32 0.63 0 0
  33 0.65 0.3375 0.00115827
  34 0.67 34.175 0.117286
  35 0.69 239.888 0.823274
  36 0.71 320.463 1.0998
  37 0.73 318.8 1.0941
  38 0.75 319.088 1.09508
  39 0.77 318.562 1.09328
  40 0.79 320 1.09821
  41 0.81 316.088 1.08479
  42 0.83 321.15 1.10216
  43 0.85 316.088 1.08479
  44 0.87 323.3 1.10954
  45 0.89 321.1 1.10199
  46 0.91 318.038 1.09148
  47 0.93 323.85 1.11143
  48 0.95 236.238 0.810748
  49 0.97 26.7375 0.0917609
  50 0.99 0.1 0.000343192
1900000 50 4374.000000000001
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0 0
  7 0.13 0 0
  8 0.15 0 0
  9 0.17 0 0
  10 0.19 0 0
  11 0.21 0 0
  12 0.23 0 0
  13 0.25 0 0
  14 0.27 0 0
  15 0.29 0 0
  16 0.31 0 0
  17 0.33 0 0
  18 0.35 0 0
  19 0.37 0 0
  20 0.39 0 0
  21 0.41 0 0
  22 0.43 0 0
  23 0.45 0 0
  24 0.47 0 0
  25 0.49 0 0
  26 0.51 0 0
  27 0.53 0 0
  28 0.55 0 0
  29 0.57 0 0
  30 0.59 0 0
  31 0.61 0 0
  32 0.63 0 0
  33 0.65 0.3 0.00102958
  34 0.67 34.6875 0.119045
  35 0.69 242.075 0.830782
  36 0.71 322.05 1.10525
  37 0.73 316.988 1.08788
  38 0.75 318.5 1.09307
  39 0.77 320.713 1.10066
  40 0.79 316.963 1.08779
  41 0.81 319.638 1.09697
  42 0.83 323.525 1.11031
  43 0.85 319.975 1.09813
  44 0.87 319.812 1.09757
  45 0.89 321.9 1.10473
  46 0.91 319.825 1.09761
  47 0.93 323.763 1.11113
  48 0.95 224.35 0.769951
  49 0.97 28.7625 0.0987106
